"","Consumption","Generation","Price_buy","Price_sold","Power","Price_shed","periods"
"29/01/2020 07:00:00","85","0","0.047189","0.04203","555","1","6"
"29/01/2020 08:00:00","143","0","0.097592","0.04472","300","1","2"
"29/01/2020 09:00:00","317","0","0.097592","0.04401","300","1","2"
"29/01/2020 10:00:00","333","0.02142","0.10813","0.04341","300","1","1"
"29/01/2020 11:00:00","291","0.10192","0.10813","0.04271","300","1","1"
"29/01/2020 12:00:00","346","0.08804","0.10813","0.04145","300","1","1"
"29/01/2020 13:00:00","326","0.13504","0.097592","0.04194","300","1","2"
"29/01/2020 14:00:00","177","0.11308","0.097592","0.03977","300","1","2"
"29/01/2020 15:00:00","258","0.26602","0.097592","0.03811","300","1","2"
"29/01/2020 16:00:00","347","0.13634","0.097592","0.03902","300","1","2"
"29/01/2020 17:00:00","369","0.1429","0.097592","0.04279","300","1","2"
"29/01/2020 18:00:00","357","0.04792","0.10813","0.04501","300","1","1"
"29/01/2020 19:00:00","390","0","0.10813","0.0451","300","1","1"
"29/01/2020 20:00:00","284","0","0.10813","0.04647","300","1","1"
"29/01/2020 21:00:00","362","0","0.097592","0.04505","300","1","2"
"29/01/2020 22:00:00","406","0","0.097592","0.04303","300","1","2"
"29/01/2020 23:00:00","357","0","0.097592","0.03849","300","1","2"
"30/01/2020 00:00:00","161","0","0.047189","0.0319","555","1","6"
"30/01/2020 01:00:00","116","0","0.047189","0.031","555","1","6"
"30/01/2020 02:00:00","97","0","0.047189","0.0269","555","1","6"
"30/01/2020 03:00:00","85","0","0.047189","0.0262","555","1","6"
"30/01/2020 04:00:00","88","0","0.047189","0.0259","555","1","6"
"30/01/2020 05:00:00","107","0","0.047189","0.02701","555","1","6"
"30/01/2020 06:00:00","304","0","0.047189","0.03315","555","1","6"
"30/01/2020 07:00:00","318","0","0.047189","0.04427","555","1","6"
"30/01/2020 08:00:00","329","0","0.097592","0.04517","300","1","2"
"30/01/2020 09:00:00","331","0.02757","0.097592","0.04529","300","1","2"
"30/01/2020 10:00:00","252","0.17604","0.10813","0.0441","300","1","1"
"30/01/2020 11:00:00","340","0.57511","0.10813","0.04304","300","1","1"
"30/01/2020 12:00:00","343","0.69194","0.10813","0.04162","300","1","1"
"30/01/2020 13:00:00","366","0.74497","0.097592","0.04008","300","1","2"
"30/01/2020 14:00:00","426","0.73922","0.097592","0.03753","300","1","2"
"30/01/2020 15:00:00","337","0.67495","0.097592","0.03551","300","1","2"
"30/01/2020 16:00:00","339","0.54962","0.097592","0.03738","300","1","2"
"30/01/2020 17:00:00","322","0.36187","0.097592","0.0397","300","1","2"
"30/01/2020 18:00:00","336","0.11755","0.10813","0.04301","300","1","1"
"30/01/2020 19:00:00","334","0","0.10813","0.04332","300","1","1"
"30/01/2020 20:00:00","285","0","0.10813","0.04501","300","1","1"
"30/01/2020 21:00:00","365","0","0.097592","0.04323","300","1","2"
"30/01/2020 22:00:00","362","0","0.097592","0.04301","300","1","2"
"30/01/2020 23:00:00","325","0","0.097592","0.03744","300","1","2"
"31/01/2020 00:00:00","279","0","0.047189","0.035","555","1","6"
"31/01/2020 01:00:00","111","0","0.047189","0.03061","555","1","6"
"31/01/2020 02:00:00","124","0","0.047189","0.02895","555","1","6"
"31/01/2020 03:00:00","91","0","0.047189","0.027","555","1","6"
"31/01/2020 04:00:00","95","0","0.047189","0.02711","555","1","6"
"31/01/2020 05:00:00","132","0","0.047189","0.03","555","1","6"
"31/01/2020 06:00:00","290","0","0.047189","0.03294","555","1","6"
"31/01/2020 07:00:00","286","0","0.047189","0.04005","555","1","6"
"31/01/2020 08:00:00","303","0","0.097592","0.04263","300","1","2"
"31/01/2020 09:00:00","316","0.14773","0.097592","0.0432","300","1","2"
"31/01/2020 10:00:00","254","0.40339","0.10813","0.0432","300","1","1"
"31/01/2020 11:00:00","351","0.58927","0.10813","0.04263","300","1","1"
"31/01/2020 12:00:00","314","0.69418","0.10813","0.04007","300","1","1"
"31/01/2020 13:00:00","355","0.74692","0.097592","0.03991","300","1","2"
"31/01/2020 14:00:00","394","0.73884","0.097592","0.03991","300","1","2"
"31/01/2020 15:00:00","324","0.66653","0.097592","0.03827","300","1","2"
"31/01/2020 16:00:00","364","0.53861","0.097592","0.03877","300","1","2"
"31/01/2020 17:00:00","343","0.31733","0.097592","0.0401","300","1","2"
"31/01/2020 18:00:00","316","0.11211","0.10813","0.04102","300","1","1"
"31/01/2020 19:00:00","398","0","0.10813","0.04189","300","1","1"
"31/01/2020 20:00:00","302","0","0.10813","0.0416","300","1","1"
"31/01/2020 21:00:00","380","0","0.097592","0.04003","300","1","2"
"31/01/2020 22:00:00","347","0","0.097592","0.0371","300","1","2"
"31/01/2020 23:00:00","373","0","0.097592","0.0316","300","1","2"
"01/02/2020 00:00:00","246","0","0.047189","0.02603","555","1","6"
"01/02/2020 01:00:00","140","0","0.047189","0.02491","555","1","6"
"01/02/2020 02:00:00","124","0","0.047189","0.022","555","1","6"
"01/02/2020 03:00:00","95","0","0.047189","0.0205","555","1","6"
"01/02/2020 04:00:00","103","0","0.047189","0.01869","555","1","6"
"01/02/2020 05:00:00","133","0","0.047189","0.02083","555","1","6"
"01/02/2020 06:00:00","305","0","0.047189","0.0236","555","1","6"
"01/02/2020 07:00:00","288","0","0.047189","0.02551","555","1","6"
"01/02/2020 08:00:00","295","0","0.047189","0.02599","555","1","6"
"01/02/2020 09:00:00","311","0.15415","0.047189","0.0301","555","1","6"
"01/02/2020 10:00:00","251","0.40416","0.047189","0.03221","555","1","6"
"01/02/2020 11:00:00","323","0.58304","0.047189","0.03221","555","1","6"
"01/02/2020 12:00:00","299","0.69174","0.047189","0.03","555","1","6"
"01/02/2020 13:00:00","353","0.73849","0.047189","0.0291","555","1","6"
"01/02/2020 14:00:00","361","0.72769","0.047189","0.0278","555","1","6"
"01/02/2020 15:00:00","288","0.67148","0.047189","0.02613","555","1","6"
"01/02/2020 16:00:00","377","0.55418","0.047189","0.02827","555","1","6"
"01/02/2020 17:00:00","342","0.37083","0.047189","0.03003","555","1","6"
"01/02/2020 18:00:00","349","0.12593","0.047189","0.03663","555","1","6"
"01/02/2020 19:00:00","366","0","0.047189","0.03963","555","1","6"
"01/02/2020 20:00:00","280","0","0.047189","0.0401","555","1","6"
"01/02/2020 21:00:00","158","0","0.047189","0.03983","555","1","6"
"01/02/2020 22:00:00","144","0","0.047189","0.03825","555","1","6"
"01/02/2020 23:00:00","117","0","0.047189","0.03321","555","1","6"
"02/02/2020 00:00:00","98","0","0.047189","0.03037","555","1","6"
"02/02/2020 01:00:00","100","0","0.047189","0.02491","555","1","6"
"02/02/2020 02:00:00","55","0","0.047189","0.0195","555","1","6"
"02/02/2020 03:00:00","79","0","0.047189","0.01471","555","1","6"
"02/02/2020 04:00:00","83","0","0.047189","0.011","555","1","6"
"02/02/2020 05:00:00","53","0","0.047189","0.014","555","1","6"
"02/02/2020 06:00:00","81","0","0.047189","0.02045","555","1","6"
"02/02/2020 07:00:00","54","0","0.047189","0.02152","555","1","6"
"02/02/2020 08:00:00","82","0","0.047189","0.022","555","1","6"
"02/02/2020 09:00:00","49","0.15843","0.047189","0.02551","555","1","6"
"02/02/2020 10:00:00","76","0.40945","0.047189","0.02803","555","1","6"
"02/02/2020 11:00:00","79","0.59036","0.047189","0.02923","555","1","6"
"02/02/2020 12:00:00","76","0.70246","0.047189","0.02803","555","1","6"
"02/02/2020 13:00:00","69","0.75296","0.047189","0.02751","555","1","6"
"02/02/2020 14:00:00","54","0.7446","0.047189","0.027","555","1","6"
"02/02/2020 15:00:00","73","0.67908","0.047189","0.02349","555","1","6"
"02/02/2020 16:00:00","82","0.55749","0.047189","0.02501","555","1","6"
"02/02/2020 17:00:00","55","0.34308","0.047189","0.02997","555","1","6"
"02/02/2020 18:00:00","79","0.02428","0.047189","0.03502","555","1","6"
"02/02/2020 19:00:00","68","0","0.047189","0.04261","555","1","6"
"02/02/2020 20:00:00","52","0","0.047189","0.04519","555","1","6"
"02/02/2020 21:00:00","79","0","0.047189","0.04517","555","1","6"
"02/02/2020 22:00:00","80","0","0.047189","0.04202","555","1","6"
"02/02/2020 23:00:00","57","0","0.047189","0.03608","555","1","6"
"03/02/2020 00:00:00","63","0","0.047189","0.0392","555","1","6"
"03/02/2020 01:00:00","80","0","0.047189","0.03","555","1","6"
"03/02/2020 02:00:00","49","0","0.047189","0.027","555","1","6"
"03/02/2020 03:00:00","65","0","0.047189","0.02649","555","1","6"
"03/02/2020 04:00:00","61","0","0.047189","0.027","555","1","6"
"03/02/2020 05:00:00","135","0","0.047189","0.03","555","1","6"
"03/02/2020 06:00:00","295","0","0.047189","0.0392","555","1","6"
"03/02/2020 07:00:00","294","0","0.047189","0.04261","555","1","6"
"03/02/2020 08:00:00","284","0","0.097592","0.04513","300","1","2"
"03/02/2020 09:00:00","317","0.16101","0.097592","0.04461","300","1","2"
"03/02/2020 10:00:00","230","0.41192","0.10813","0.04362","300","1","1"
"03/02/2020 11:00:00","300","0.39088","0.10813","0.04361","300","1","1"
"03/02/2020 12:00:00","353","0.53304","0.10813","0.04283","300","1","1"
"03/02/2020 13:00:00","339","0.66913","0.097592","0.04247","300","1","2"
"03/02/2020 14:00:00","367","0.40997","0.097592","0.04214","300","1","2"
"03/02/2020 15:00:00","255","0.2946","0.097592","0.04203","300","1","2"
"03/02/2020 16:00:00","373","0.52851","0.097592","0.04227","300","1","2"
"03/02/2020 17:00:00","351","0.20865","0.097592","0.04271","300","1","2"
"03/02/2020 18:00:00","354","0.01963","0.10813","0.04457","300","1","1"
"03/02/2020 19:00:00","345","0","0.10813","0.04998","300","1","1"
"03/02/2020 20:00:00","333","0","0.10813","0.05077","300","1","1"
"03/02/2020 21:00:00","344","0","0.097592","0.05","300","1","2"
"03/02/2020 22:00:00","373","0","0.097592","0.04499","300","1","2"
"03/02/2020 23:00:00","338","0","0.097592","0.04261","300","1","2"
"04/02/2020 00:00:00","328","0","0.047189","0.04101","555","1","6"
"04/02/2020 01:00:00","179","0","0.047189","0.03591","555","1","6"
"04/02/2020 02:00:00","138","0","0.047189","0.03219","555","1","6"
"04/02/2020 03:00:00","106","0","0.047189","0.0308","555","1","6"
"04/02/2020 04:00:00","101","0","0.047189","0.03023","555","1","6"
"04/02/2020 05:00:00","100","0","0.047189","0.03053","555","1","6"
"04/02/2020 06:00:00","97","0","0.047189","0.03791","555","1","6"
"04/02/2020 07:00:00","71","0","0.047189","0.04225","555","1","6"
"04/02/2020 08:00:00","141","0","0.097592","0.0435","300","1","2"
"04/02/2020 09:00:00","304","0.01609","0.097592","0.04317","300","1","2"
"04/02/2020 10:00:00","304","0.28792","0.10813","0.04227","300","1","1"
"04/02/2020 11:00:00","306","0.60711","0.10813","0.04107","300","1","1"
"04/02/2020 12:00:00","321","0.75033","0.10813","0.04007","300","1","1"
"04/02/2020 13:00:00","322","0.81389","0.097592","0.038","300","1","2"
"04/02/2020 14:00:00","182","0.76973","0.097592","0.03301","300","1","2"
"04/02/2020 15:00:00","258","0.30111","0.097592","0.03053","300","1","2"
"04/02/2020 16:00:00","317","0.16126","0.097592","0.03301","300","1","2"
"04/02/2020 17:00:00","314","0.17108","0.097592","0.03992","300","1","2"
"04/02/2020 18:00:00","347","0.08809","0.10813","0.0413","300","1","1"
"04/02/2020 19:00:00","371","0","0.10813","0.04245","300","1","1"
"04/02/2020 20:00:00","358","0","0.10813","0.04283","300","1","1"
"04/02/2020 21:00:00","262","0","0.097592","0.04225","300","1","2"
"04/02/2020 22:00:00","216","0","0.097592","0.04001","300","1","2"
"04/02/2020 23:00:00","183","0","0.097592","0.0335","300","1","2"
"05/02/2020 00:00:00","166","0","0.047189","0.0271","555","1","6"
"05/02/2020 01:00:00","153","0","0.047189","0.025","555","1","6"
"05/02/2020 02:00:00","88","0","0.047189","0.02443","555","1","6"
"05/02/2020 03:00:00","56","0","0.047189","0.02363","555","1","6"
"05/02/2020 04:00:00","57","0","0.047189","0.02483","555","1","6"
"05/02/2020 05:00:00","60","0","0.047189","0.02662","555","1","6"
"05/02/2020 06:00:00","70","0","0.047189","0.035","555","1","6"
"05/02/2020 07:00:00","80","0","0.047189","0.04114","555","1","6"
"05/02/2020 08:00:00","139","0","0.097592","0.0435","300","1","2"
"05/02/2020 09:00:00","285","0.1663","0.097592","0.04214","300","1","2"
"05/02/2020 10:00:00","276","0.38977","0.10813","0.04137","300","1","1"
"05/02/2020 11:00:00","287","0.59648","0.10813","0.04","300","1","1"
"05/02/2020 12:00:00","283","0.72405","0.10813","0.03707","300","1","1"
"05/02/2020 13:00:00","282","0.78109","0.097592","0.03639","300","1","2"
"05/02/2020 14:00:00","115","0.58415","0.097592","0.03517","300","1","2"
"05/02/2020 15:00:00","198","0.32082","0.097592","0.03713","300","1","2"
"05/02/2020 16:00:00","277","0.47983","0.097592","0.04025","300","1","2"
"05/02/2020 17:00:00","463","0.08557","0.097592","0.04219","300","1","2"
"05/02/2020 18:00:00","478","0.02431","0.10813","0.04538","300","1","1"
"05/02/2020 19:00:00","485","0","0.10813","0.04566","300","1","1"
"05/02/2020 20:00:00","430","0","0.10813","0.04501","300","1","1"
"05/02/2020 21:00:00","306","0","0.097592","0.04351","300","1","2"
"05/02/2020 22:00:00","223","0","0.097592","0.04082","300","1","2"
"05/02/2020 23:00:00","187","0","0.097592","0.04034","300","1","2"
"06/02/2020 00:00:00","125","0","0.047189","0.035","555","1","6"
"06/02/2020 01:00:00","105","0","0.047189","0.03031","555","1","6"
"06/02/2020 02:00:00","81","0","0.047189","0.02815","555","1","6"
"06/02/2020 03:00:00","84","0","0.047189","0.02695","555","1","6"
"06/02/2020 04:00:00","87","0","0.047189","0.026","555","1","6"
"06/02/2020 05:00:00","115","0","0.047189","0.028","555","1","6"
"06/02/2020 06:00:00","314","0","0.047189","0.033","555","1","6"
"06/02/2020 07:00:00","312","0","0.047189","0.04315","555","1","6"
"06/02/2020 08:00:00","327","0","0.097592","0.04451","300","1","2"
"06/02/2020 09:00:00","323","0.16426","0.097592","0.0448","300","1","2"
"06/02/2020 10:00:00","243","0.407","0.10813","0.04238","300","1","1"
"06/02/2020 11:00:00","357","0.46446","0.10813","0.04081","300","1","1"
"06/02/2020 12:00:00","387","0.69784","0.10813","0.03925","300","1","1"
"06/02/2020 13:00:00","385","0.4713","0.097592","0.03801","300","1","2"
"06/02/2020 14:00:00","400","0.7558","0.097592","0.03794","300","1","2"
"06/02/2020 15:00:00","282","0.69177","0.097592","0.03806","300","1","2"
"06/02/2020 16:00:00","361","0.5775","0.097592","0.03909","300","1","2"
"06/02/2020 17:00:00","378","0.38807","0.097592","0.04251","300","1","2"
"06/02/2020 18:00:00","365","0.14485","0.10813","0.04683","300","1","1"
"06/02/2020 19:00:00","358","0","0.10813","0.04721","300","1","1"
"06/02/2020 20:00:00","324","0","0.10813","0.04595","300","1","1"
"06/02/2020 21:00:00","365","0","0.097592","0.04547","300","1","2"
"06/02/2020 22:00:00","358","0","0.097592","0.04271","300","1","2"
"06/02/2020 23:00:00","367","0","0.097592","0.04121","300","1","2"
"07/02/2020 00:00:00","296","0","0.047189","0.04121","555","1","6"
"07/02/2020 01:00:00","151","0","0.047189","0.03705","555","1","6"
"07/02/2020 02:00:00","112","0","0.047189","0.03219","555","1","6"
"07/02/2020 03:00:00","106","0","0.047189","0.03055","555","1","6"
"07/02/2020 04:00:00","95","0","0.047189","0.03055","555","1","6"
"07/02/2020 05:00:00","137","0","0.047189","0.03555","555","1","6"
"07/02/2020 06:00:00","300","0","0.047189","0.04009","555","1","6"
"07/02/2020 07:00:00","317","0","0.047189","0.0448","555","1","6"
"07/02/2020 08:00:00","319","0","0.097592","0.04811","300","1","2"
"07/02/2020 09:00:00","301","0.17489","0.097592","0.047","300","1","2"
"07/02/2020 10:00:00","250","0.40189","0.10813","0.04301","300","1","1"
"07/02/2020 11:00:00","307","0.60838","0.10813","0.04175","300","1","1"
"07/02/2020 12:00:00","311","0.75906","0.10813","0.0405","300","1","1"
"07/02/2020 13:00:00","333","0.46455","0.097592","0.03888","300","1","2"
"07/02/2020 14:00:00","284","0.48507","0.097592","0.0377","300","1","2"
"07/02/2020 15:00:00","264","0.71621","0.097592","0.03655","300","1","2"
"07/02/2020 16:00:00","301","0.26046","0.097592","0.03751","300","1","2"
"07/02/2020 17:00:00","340","0.37848","0.097592","0.04","300","1","2"
"07/02/2020 18:00:00","342","0.10405","0.10813","0.04208","300","1","1"
"07/02/2020 19:00:00","383","0","0.10813","0.044","300","1","1"
"07/02/2020 20:00:00","326","0","0.10813","0.04401","300","1","1"
"07/02/2020 21:00:00","397","0","0.097592","0.04327","300","1","2"
"07/02/2020 22:00:00","370","0","0.097592","0.04175","300","1","2"
"07/02/2020 23:00:00","402","0","0.097592","0.03884","300","1","2"
"08/02/2020 00:00:00","297","0","0.047189","0.04103","555","1","6"
"08/02/2020 01:00:00","164","0","0.047189","0.04","555","1","6"
"08/02/2020 02:00:00","147","0","0.047189","0.03701","555","1","6"
"08/02/2020 03:00:00","121","0","0.047189","0.03469","555","1","6"
"08/02/2020 04:00:00","114","0","0.047189","0.03275","555","1","6"
"08/02/2020 05:00:00","149","0","0.047189","0.0333","555","1","6"
"08/02/2020 06:00:00","306","0","0.047189","0.03608","555","1","6"
"08/02/2020 07:00:00","288","0","0.047189","0.035","555","1","6"
"08/02/2020 08:00:00","282","0","0.047189","0.03836","555","1","6"
"08/02/2020 09:00:00","313","0.17908","0.047189","0.04013","555","1","6"
"08/02/2020 10:00:00","229","0.43049","0.047189","0.04153","555","1","6"
"08/02/2020 11:00:00","331","0.58564","0.047189","0.04107","555","1","6"
"08/02/2020 12:00:00","347","0.72963","0.047189","0.04013","555","1","6"
"08/02/2020 13:00:00","326","0.78824","0.047189","0.04038","555","1","6"
"08/02/2020 14:00:00","301","0.79128","0.047189","0.0395","555","1","6"
"08/02/2020 15:00:00","244","0.35641","0.047189","0.0384","555","1","6"
"08/02/2020 16:00:00","347","0.32967","0.047189","0.0383","555","1","6"
"08/02/2020 17:00:00","362","0.37496","0.047189","0.04","555","1","6"
"08/02/2020 18:00:00","364","0.01107","0.047189","0.0413","555","1","6"
"08/02/2020 19:00:00","376","0","0.047189","0.04301","555","1","6"
"08/02/2020 20:00:00","286","0","0.047189","0.04328","555","1","6"
"08/02/2020 21:00:00","172","0","0.047189","0.04301","555","1","6"
"08/02/2020 22:00:00","149","0","0.047189","0.04046","555","1","6"
"08/02/2020 23:00:00","92","0","0.047189","0.03859","555","1","6"
"09/02/2020 00:00:00","82","0","0.047189","0.03356","555","1","6"
"09/02/2020 01:00:00","67","0","0.047189","0.03076","555","1","6"
"09/02/2020 02:00:00","59","0","0.047189","0.03","555","1","6"
"09/02/2020 03:00:00","67","0","0.047189","0.0278","555","1","6"
"09/02/2020 04:00:00","52","0","0.047189","0.0291","555","1","6"
"09/02/2020 05:00:00","27","0","0.047189","0.0291","555","1","6"
"09/02/2020 06:00:00","49","0","0.047189","0.0291","555","1","6"
"09/02/2020 07:00:00","49","0","0.047189","0.0291","555","1","6"
"09/02/2020 08:00:00","50","0","0.047189","0.0295","555","1","6"
"09/02/2020 09:00:00","47","0.18822","0.047189","0.0321","555","1","6"
"09/02/2020 10:00:00","57","0.44354","0.047189","0.0321","555","1","6"
"09/02/2020 11:00:00","46","0.63576","0.047189","0.0305","555","1","6"
"09/02/2020 12:00:00","44","0.76128","0.047189","0.0291","555","1","6"
"09/02/2020 13:00:00","49","0.82472","0.047189","0.0295","555","1","6"
"09/02/2020 14:00:00","59","0.81548","0.047189","0.0291","555","1","6"
"09/02/2020 15:00:00","45","0.75331","0.047189","0.02501","555","1","6"
"09/02/2020 16:00:00","48","0.60615","0.047189","0.0236","555","1","6"
"09/02/2020 17:00:00","34","0.41651","0.047189","0.0252","555","1","6"
"09/02/2020 18:00:00","71","0.15531","0.047189","0.0291","555","1","6"
"09/02/2020 19:00:00","32","0","0.047189","0.03405","555","1","6"
"09/02/2020 20:00:00","51","0","0.047189","0.03705","555","1","6"
"09/02/2020 21:00:00","60","0","0.047189","0.0363","555","1","6"
"09/02/2020 22:00:00","26","0","0.047189","0.0321","555","1","6"
"09/02/2020 23:00:00","56","0","0.047189","0.0291","555","1","6"
"10/02/2020 00:00:00","43","0","0.047189","0.0275","555","1","6"
"10/02/2020 01:00:00","39","0","0.047189","0.02531","555","1","6"
"10/02/2020 02:00:00","29","0","0.047189","0.0179","555","1","6"
"10/02/2020 03:00:00","56","0","0.047189","0.016","555","1","6"
"10/02/2020 04:00:00","36","0","0.047189","0.016","555","1","6"
"10/02/2020 05:00:00","123","0","0.047189","0.024","555","1","6"
"10/02/2020 06:00:00","310","0","0.047189","0.0285","555","1","6"
"10/02/2020 07:00:00","288","0","0.047189","0.0361","555","1","6"
"10/02/2020 08:00:00","315","0","0.097592","0.03659","300","1","2"
"10/02/2020 09:00:00","328","0.17294","0.097592","0.0372","300","1","2"
"10/02/2020 10:00:00","268","0.39441","0.10813","0.03451","300","1","1"
"10/02/2020 11:00:00","358","0.60779","0.10813","0.03316","300","1","1"
"10/02/2020 12:00:00","291","0.72541","0.10813","0.03251","300","1","1"
"10/02/2020 13:00:00","372","0.79674","0.097592","0.03","300","1","2"
"10/02/2020 14:00:00","368","0.79342","0.097592","0.02901","300","1","2"
"10/02/2020 15:00:00","251","0.72189","0.097592","0.02915","300","1","2"
"10/02/2020 16:00:00","321","0.34467","0.097592","0.0293","300","1","2"
"10/02/2020 17:00:00","307","0.09169","0.097592","0.0336","300","1","2"
"10/02/2020 18:00:00","333","0.06592","0.10813","0.0373","300","1","1"
"10/02/2020 19:00:00","388","0","0.10813","0.0446","300","1","1"
"10/02/2020 20:00:00","306","0","0.10813","0.04805","300","1","1"
"10/02/2020 21:00:00","198","0","0.097592","0.04601","300","1","2"
"10/02/2020 22:00:00","180","0","0.097592","0.03761","300","1","2"
"10/02/2020 23:00:00","149","0","0.097592","0.0336","300","1","2"
"11/02/2020 00:00:00","120","0","0.047189","0.04068","555","1","6"
"11/02/2020 01:00:00","80","0","0.047189","0.04","555","1","6"
"11/02/2020 02:00:00","64","0","0.047189","0.037","555","1","6"
"11/02/2020 03:00:00","61","0","0.047189","0.03705","555","1","6"
"11/02/2020 04:00:00","50","0","0.047189","0.03758","555","1","6"
"11/02/2020 05:00:00","42","0","0.047189","0.0402","555","1","6"
"11/02/2020 06:00:00","38","0","0.047189","0.0415","555","1","6"
"11/02/2020 07:00:00","79","0","0.047189","0.04226","555","1","6"
"11/02/2020 08:00:00","129","0","0.097592","0.04401","300","1","2"
"11/02/2020 09:00:00","309","0","0.097592","0.0441","300","1","2"
"11/02/2020 10:00:00","307","0.03445","0.10813","0.04304","300","1","1"
"11/02/2020 11:00:00","320","0.25054","0.10813","0.04189","300","1","1"
"11/02/2020 12:00:00","320","0.7341","0.10813","0.04169","300","1","1"
"11/02/2020 13:00:00","300","0.79567","0.097592","0.04169","300","1","2"
"11/02/2020 14:00:00","172","0.79342","0.097592","0.04095","300","1","2"
"11/02/2020 15:00:00","253","0.73226","0.097592","0.04095","300","1","2"
"11/02/2020 16:00:00","344","0.59985","0.097592","0.04101","300","1","2"
"11/02/2020 17:00:00","356","0.40483","0.097592","0.0415","300","1","2"
"11/02/2020 18:00:00","364","0.15978","0.10813","0.04304","300","1","1"
"11/02/2020 19:00:00","369","0","0.10813","0.04751","300","1","1"
"11/02/2020 20:00:00","323","0","0.10813","0.04915","300","1","1"
"11/02/2020 21:00:00","362","0","0.097592","0.04798","300","1","2"
"11/02/2020 22:00:00","379","0","0.097592","0.042","300","1","2"
"11/02/2020 23:00:00","380","0","0.097592","0.04095","300","1","2"
"12/02/2020 00:00:00","175","0","0.047189","0.04423","555","1","6"
"12/02/2020 01:00:00","107","0","0.047189","0.04301","555","1","6"
"12/02/2020 02:00:00","105","0","0.047189","0.04338","555","1","6"
"12/02/2020 03:00:00","77","0","0.047189","0.04278","555","1","6"
"12/02/2020 04:00:00","77","0","0.047189","0.04262","555","1","6"
"12/02/2020 05:00:00","68","0","0.047189","0.04243","555","1","6"
"12/02/2020 06:00:00","59","0","0.047189","0.04288","555","1","6"
"12/02/2020 07:00:00","77","0","0.047189","0.04462","555","1","6"
"12/02/2020 08:00:00","109","0","0.097592","0.04696","300","1","2"
"12/02/2020 09:00:00","315","0.18859","0.097592","0.04805","300","1","2"
"12/02/2020 10:00:00","325","0.41746","0.10813","0.04727","300","1","1"
"12/02/2020 11:00:00","374","0.61834","0.10813","0.04646","300","1","1"
"12/02/2020 12:00:00","321","0.73549","0.10813","0.04565","300","1","1"
"12/02/2020 13:00:00","349","0.79805","0.097592","0.04545","300","1","2"
"12/02/2020 14:00:00","182","0.80243","0.097592","0.04398","300","1","2"
"12/02/2020 15:00:00","309","0.72832","0.097592","0.04338","300","1","2"
"12/02/2020 16:00:00","379","0.29009","0.097592","0.043","300","1","2"
"12/02/2020 17:00:00","343","0.09905","0.097592","0.04339","300","1","2"
"12/02/2020 18:00:00","359","0.0173","0.10813","0.04423","300","1","1"
"12/02/2020 19:00:00","364","0","0.10813","0.046","300","1","1"
"12/02/2020 20:00:00","322","0","0.10813","0.04646","300","1","1"
"12/02/2020 21:00:00","385","0","0.097592","0.04468","300","1","2"
"12/02/2020 22:00:00","366","0","0.097592","0.04242","300","1","2"
"12/02/2020 23:00:00","382","0","0.097592","0.03946","300","1","2"
"13/02/2020 00:00:00","240","0","0.047189","0.03397","555","1","6"
"13/02/2020 01:00:00","140","0","0.047189","0.035","555","1","6"
"13/02/2020 02:00:00","89","0","0.047189","0.03119","555","1","6"
"13/02/2020 03:00:00","81","0","0.047189","0.03111","555","1","6"
"13/02/2020 04:00:00","81","0","0.047189","0.03065","555","1","6"
"13/02/2020 05:00:00","128","0","0.047189","0.03119","555","1","6"
"13/02/2020 06:00:00","312","0","0.047189","0.03592","555","1","6"
"13/02/2020 07:00:00","300","0","0.047189","0.03961","555","1","6"
"13/02/2020 08:00:00","322","0","0.097592","0.04001","300","1","2"
"13/02/2020 09:00:00","330","0.16383","0.097592","0.04135","300","1","2"
"13/02/2020 10:00:00","272","0.32583","0.10813","0.04051","300","1","1"
"13/02/2020 11:00:00","354","0.5843","0.10813","0.03995","300","1","1"
"13/02/2020 12:00:00","343","0.73883","0.10813","0.03901","300","1","1"
"13/02/2020 13:00:00","358","0.79976","0.097592","0.03839","300","1","2"
"13/02/2020 14:00:00","369","0.50531","0.097592","0.03607","300","1","2"
"13/02/2020 15:00:00","293","0.6359","0.097592","0.03631","300","1","2"
"13/02/2020 16:00:00","394","0.55572","0.097592","0.03801","300","1","2"
"13/02/2020 17:00:00","394","0.18794","0.097592","0.03956","300","1","2"
"13/02/2020 18:00:00","394","0.02912","0.10813","0.04151","300","1","1"
"13/02/2020 19:00:00","393","0","0.10813","0.04545","300","1","1"
"13/02/2020 20:00:00","356","0","0.10813","0.04646","300","1","1"
"13/02/2020 21:00:00","383","0","0.097592","0.04595","300","1","2"
"13/02/2020 22:00:00","400","0","0.097592","0.04101","300","1","2"
"13/02/2020 23:00:00","374","0","0.097592","0.03931","300","1","2"
"14/02/2020 00:00:00","300","0","0.047189","0.04001","555","1","6"
"14/02/2020 01:00:00","138","0","0.047189","0.0402","555","1","6"
"14/02/2020 02:00:00","109","0","0.047189","0.04061","555","1","6"
"14/02/2020 03:00:00","101","0","0.047189","0.0402","555","1","6"
"14/02/2020 04:00:00","88","0","0.047189","0.03855","555","1","6"
"14/02/2020 05:00:00","109","0","0.047189","0.04061","555","1","6"
"14/02/2020 06:00:00","326","0","0.047189","0.04215","555","1","6"
"14/02/2020 07:00:00","335","0","0.047189","0.0426","555","1","6"
"14/02/2020 08:00:00","330","0","0.097592","0.04566","300","1","2"
